,date,high,low,open,close,volume,adjclose,formatted_date
0,1523343600,6.0,5.920000076293945,5.960000038146973,5.980000019073486,2949,5.980000019073486,2018-04-10
1,1523430000,6.099999904632568,5.900000095367432,5.900000095367432,6.099999904632568,5373,6.099999904632568,2018-04-11
2,1523516400,6.079999923706055,5.940000057220459,6.0,6.0,1356,6.0,2018-04-12
3,1523602800,6.079999923706055,5.920000076293945,6.019999980926514,5.920000076293945,10407,5.920000076293945,2018-04-13
4,1523862000,5.980000019073486,5.900000095367432,5.980000019073486,5.980000019073486,796,5.980000019073486,2018-04-16
5,1523948400,6.019999980926514,5.980000019073486,5.980000019073486,6.0,2607,6.0,2018-04-17
6,1524034800,6.079999923706055,5.960000038146973,5.960000038146973,6.059999942779541,1554,6.059999942779541,2018-04-18
7,1524121200,6.059999942779541,5.900000095367432,6.059999942779541,5.980000019073486,6332,5.980000019073486,2018-04-19
8,1524207600,6.0,5.800000190734863,5.800000190734863,5.960000038146973,5205,5.960000038146973,2018-04-20
9,1524466800,5.980000019073486,5.860000133514404,5.940000057220459,5.920000076293945,9244,5.920000076293945,2018-04-23
10,1524553200,5.980000019073486,5.900000095367432,5.900000095367432,5.960000038146973,3864,5.960000038146973,2018-04-24
11,1524639600,5.960000038146973,5.880000114440918,5.940000057220459,5.960000038146973,847,5.960000038146973,2018-04-25
12,1524726000,5.960000038146973,5.860000133514404,5.880000114440918,5.860000133514404,1781,5.860000133514404,2018-04-26
13,1524812400,5.980000019073486,5.860000133514404,5.980000019073486,5.920000076293945,5706,5.920000076293945,2018-04-27
14,1525071600,6.0,5.900000095367432,5.940000057220459,5.920000076293945,4000,5.920000076293945,2018-04-30
15,1525244400,6.039999961853027,5.980000019073486,6.0,5.980000019073486,1811,5.980000019073486,2018-05-02
16,1525330800,5.960000038146973,5.900000095367432,5.920000076293945,5.900000095367432,1042,5.900000095367432,2018-05-03
17,1525417200,6.019999980926514,5.900000095367432,5.900000095367432,5.900000095367432,885,5.900000095367432,2018-05-04
18,1525676400,6.019999980926514,5.880000114440918,6.0,5.980000019073486,342,5.980000019073486,2018-05-07
19,1525762800,6.099999904632568,5.980000019073486,5.980000019073486,6.019999980926514,6957,6.019999980926514,2018-05-08
20,1525849200,6.199999809265137,5.900000095367432,6.099999904632568,6.019999980926514,17341,6.019999980926514,2018-05-09
21,1526022000,6.059999942779541,5.900000095367432,6.039999961853027,5.960000038146973,5922,5.960000038146973,2018-05-11
22,1526281200,5.960000038146973,5.860000133514404,5.960000038146973,5.940000057220459,7751,5.940000057220459,2018-05-14
23,1526367600,5.960000038146973,5.860000133514404,5.960000038146973,5.900000095367432,3003,5.900000095367432,2018-05-15
24,1526454000,5.920000076293945,5.840000152587891,5.880000114440918,5.900000095367432,1098,5.900000095367432,2018-05-16
25,1526540400,5.900000095367432,5.860000133514404,5.860000133514404,5.900000095367432,1550,5.900000095367432,2018-05-17
26,1526626800,5.920000076293945,5.840000152587891,5.860000133514404,5.840000152587891,1574,5.840000152587891,2018-05-18
27,1526886000,5.900000095367432,5.860000133514404,5.860000133514404,5.900000095367432,758,5.900000095367432,2018-05-21
28,1526972400,5.900000095367432,5.840000152587891,5.900000095367432,5.900000095367432,2870,5.900000095367432,2018-05-22
29,1527058800,5.840000152587891,5.820000171661377,5.840000152587891,5.820000171661377,250,5.820000171661377,2018-05-23
30,1527145200,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,39,5.900000095367432,2018-05-24
31,1527231600,5.900000095367432,5.840000152587891,5.900000095367432,5.860000133514404,692,5.860000133514404,2018-05-25
32,1527490800,5.920000076293945,5.840000152587891,5.840000152587891,5.920000076293945,2348,5.920000076293945,2018-05-28
33,1527577200,5.900000095367432,5.820000171661377,5.840000152587891,5.900000095367432,1662,5.900000095367432,2018-05-29
34,1527663600,5.860000133514404,5.800000190734863,5.860000133514404,5.820000171661377,5798,5.820000171661377,2018-05-30
35,1527750000,5.880000114440918,5.78000020980835,5.880000114440918,5.840000152587891,4747,5.840000152587891,2018-05-31
36,1527836400,5.860000133514404,5.78000020980835,5.78000020980835,5.860000133514404,1093,5.860000133514404,2018-06-01
37,1528095600,5.840000152587891,5.78000020980835,5.840000152587891,5.800000190734863,1966,5.800000190734863,2018-06-04
38,1528182000,5.880000114440918,5.78000020980835,5.78000020980835,5.880000114440918,2269,5.880000114440918,2018-06-05
39,1528268400,5.900000095367432,5.800000190734863,5.840000152587891,5.820000171661377,1678,5.820000171661377,2018-06-06
40,1528354800,5.880000114440918,5.800000190734863,5.820000171661377,5.880000114440918,1000,5.880000114440918,2018-06-07
41,1528441200,5.840000152587891,5.800000190734863,5.820000171661377,5.840000152587891,3565,5.840000152587891,2018-06-08
42,1528700400,5.920000076293945,5.800000190734863,5.820000171661377,5.860000133514404,5438,5.860000133514404,2018-06-11
43,1528786800,5.920000076293945,5.900000095367432,5.900000095367432,5.900000095367432,1358,5.900000095367432,2018-06-12
44,1528873200,5.900000095367432,5.800000190734863,5.800000190734863,5.900000095367432,878,5.900000095367432,2018-06-13
45,1528959600,5.900000095367432,5.820000171661377,5.820000171661377,5.880000114440918,3887,5.880000114440918,2018-06-14
46,1529046000,5.820000171661377,5.820000171661377,5.820000171661377,5.820000171661377,1216,5.820000171661377,2018-06-15
47,1529305200,5.860000133514404,5.800000190734863,5.820000171661377,5.860000133514404,752,5.860000133514404,2018-06-18
48,1529391600,5.840000152587891,5.78000020980835,5.78000020980835,5.840000152587891,1612,5.840000152587891,2018-06-19
49,1529478000,5.860000133514404,5.800000190734863,5.860000133514404,5.820000171661377,336,5.820000171661377,2018-06-20
50,1529564400,5.840000152587891,5.78000020980835,5.800000190734863,5.78000020980835,1519,5.78000020980835,2018-06-21
51,1529910000,5.78000020980835,5.739999771118164,5.760000228881836,5.78000020980835,6016,5.78000020980835,2018-06-25
52,1529996400,5.78000020980835,5.71999979019165,5.78000020980835,5.78000020980835,3633,5.78000020980835,2018-06-26
53,1530082800,5.78000020980835,5.71999979019165,5.739999771118164,5.78000020980835,1909,5.78000020980835,2018-06-27
54,1530169200,5.78000020980835,5.71999979019165,5.78000020980835,5.78000020980835,875,5.78000020980835,2018-06-28
55,1530255600,5.78000020980835,5.71999979019165,5.71999979019165,5.78000020980835,23,5.78000020980835,2018-06-29
56,1530514800,5.840000152587891,5.699999809265137,5.699999809265137,5.820000171661377,2239,5.820000171661377,2018-07-02
57,1530601200,5.840000152587891,5.78000020980835,5.840000152587891,5.78000020980835,567,5.78000020980835,2018-07-03
58,1530687600,5.78000020980835,5.71999979019165,5.71999979019165,5.71999979019165,409,5.71999979019165,2018-07-04
59,1530774000,5.78000020980835,5.71999979019165,5.739999771118164,5.78000020980835,110,5.78000020980835,2018-07-05
60,1530860400,5.760000228881836,5.739999771118164,5.739999771118164,5.760000228881836,523,5.760000228881836,2018-07-06
61,1531119600,5.800000190734863,5.71999979019165,5.71999979019165,5.800000190734863,1011,5.800000190734863,2018-07-09
62,1531206000,5.800000190734863,5.739999771118164,5.760000228881836,5.800000190734863,921,5.800000190734863,2018-07-10
63,1531292400,5.739999771118164,5.739999771118164,5.739999771118164,5.739999771118164,550,5.739999771118164,2018-07-11
64,1531378800,5.760000228881836,5.599999904632568,5.71999979019165,5.739999771118164,3705,5.739999771118164,2018-07-12
65,1531465200,5.760000228881836,5.71999979019165,5.739999771118164,5.760000228881836,1716,5.760000228881836,2018-07-13
66,1531724400,5.78000020980835,5.699999809265137,5.699999809265137,5.78000020980835,8,5.78000020980835,2018-07-16
67,1531810800,5.800000190734863,5.739999771118164,5.739999771118164,5.800000190734863,210,5.800000190734863,2018-07-17
68,1531897200,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,20,5.800000190734863,2018-07-18
69,1531983600,5.78000020980835,5.699999809265137,5.78000020980835,5.760000228881836,221,5.760000228881836,2018-07-19
70,1532070000,5.71999979019165,5.699999809265137,5.71999979019165,5.699999809265137,700,5.699999809265137,2018-07-20
71,1532329200,5.71999979019165,5.679999828338623,5.699999809265137,5.71999979019165,726,5.71999979019165,2018-07-23
72,1532415600,5.880000114440918,5.739999771118164,5.78000020980835,5.880000114440918,4453,5.880000114440918,2018-07-24
73,1532502000,5.880000114440918,5.760000228881836,5.78000020980835,5.880000114440918,367,5.880000114440918,2018-07-25
74,1532588400,5.860000133514404,5.71999979019165,5.860000133514404,5.71999979019165,1655,5.71999979019165,2018-07-26
75,1532674800,5.78000020980835,5.699999809265137,5.71999979019165,5.78000020980835,1398,5.78000020980835,2018-07-27
76,1532934000,5.800000190734863,5.739999771118164,5.739999771118164,5.800000190734863,2297,5.800000190734863,2018-07-30
77,1533020400,5.900000095367432,5.820000171661377,5.880000114440918,5.820000171661377,858,5.820000171661377,2018-07-31
78,1533106800,5.840000152587891,5.760000228881836,5.800000190734863,5.840000152587891,400,5.840000152587891,2018-08-01
79,1533193200,5.820000171661377,5.71999979019165,5.739999771118164,5.820000171661377,560,5.820000171661377,2018-08-02
80,1533279600,5.820000171661377,5.699999809265137,5.699999809265137,5.820000171661377,3086,5.820000171661377,2018-08-03
81,1533538800,5.900000095367432,5.800000190734863,5.800000190734863,5.900000095367432,1079,5.900000095367432,2018-08-06
82,1533625200,5.900000095367432,5.880000114440918,5.880000114440918,5.880000114440918,200,5.880000114440918,2018-08-07
83,1533711600,5.78000020980835,5.71999979019165,5.739999771118164,5.78000020980835,3761,5.78000020980835,2018-08-08
