,date,high,low,open,close,volume,adjclose,formatted_date
0,1523343600,12.149999618530273,12.100000381469727,12.149999618530273,12.100000381469727,341,11.65999984741211,2018-04-10
1,1523430000,12.199999809265137,12.149999618530273,12.199999809265137,12.199999809265137,1035,11.756362915039062,2018-04-11
2,1523516400,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,58,11.756362915039062,2018-04-12
3,1523602800,12.5,12.300000190734863,12.300000190734863,12.5,139,12.045454025268555,2018-04-13
4,1523862000,12.5,12.149999618530273,12.5,12.149999618530273,98,11.708181381225586,2018-04-16
5,1523948400,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,404,11.997272491455078,2018-04-17
6,1524034800,12.899999618530273,12.149999618530273,12.699999809265137,12.149999618530273,450,11.708181381225586,2018-04-18
7,1524121200,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,50,11.997272491455078,2018-04-19
8,1524207600,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0,11.997272491455078,2018-04-20
9,1524466800,12.649999618530273,12.199999809265137,12.449999809265137,12.25,453,11.804545402526855,2018-04-23
10,1524553200,12.5,12.5,12.5,12.5,185,12.045454025268555,2018-04-24
11,1524639600,12.649999618530273,12.550000190734863,12.600000381469727,12.649999618530273,805,12.1899995803833,2018-04-25
12,1524726000,12.649999618530273,12.300000190734863,12.5,12.449999809265137,301,11.997272491455078,2018-04-26
13,1524812400,12.550000190734863,12.300000190734863,12.449999809265137,12.5,656,12.045454025268555,2018-04-27
14,1525071600,12.600000381469727,12.199999809265137,12.600000381469727,12.25,682,11.804545402526855,2018-04-30
15,1525244400,12.25,12.25,12.25,12.25,96,11.804545402526855,2018-05-02
16,1525330800,12.449999809265137,12.149999618530273,12.199999809265137,12.300000190734863,1055,11.852726936340332,2018-05-03
17,1525417200,12.300000190734863,12.199999809265137,12.199999809265137,12.300000190734863,486,11.852726936340332,2018-05-04
18,1525676400,12.149999618530273,12.100000381469727,12.149999618530273,12.149999618530273,562,11.708181381225586,2018-05-07
19,1525762800,12.149999618530273,12.100000381469727,12.100000381469727,12.149999618530273,560,11.708181381225586,2018-05-08
20,1525849200,12.149999618530273,12.100000381469727,12.100000381469727,12.149999618530273,693,11.708181381225586,2018-05-09
21,1526022000,12.5,12.0,12.149999618530273,12.5,1271,12.045454025268555,2018-05-11
22,1526281200,12.449999809265137,12.199999809265137,12.449999809265137,12.300000190734863,98,11.852726936340332,2018-05-14
