,date,high,low,open,close,volume,adjclose,formatted_date
0,1523343600,8.0,7.900000095367432,7.974999904632568,8.0,39795,6.635773181915283,2018-04-10
1,1523430000,7.998000144958496,7.900000095367432,7.989999771118164,7.900000095367432,75986,6.552825450897217,2018-04-11
2,1523516400,7.940000057220459,7.889999866485596,7.900000095367432,7.934999942779541,80236,6.581856727600098,2018-04-12
3,1523602800,8.0,7.909999847412109,7.985000133514404,7.948999881744385,32809,6.593469619750977,2018-04-13
4,1523862000,8.0,7.909999847412109,8.0,7.949999809265137,22089,6.594298839569092,2018-04-16
5,1523948400,7.999000072479248,7.949999809265137,7.989999771118164,7.985000133514404,18309,6.623330593109131,2018-04-17
6,1524034800,8.199999809265137,7.989999771118164,7.989999771118164,8.039999961853027,50737,6.668951034545898,2018-04-18
7,1524121200,8.144000053405762,8.03600025177002,8.050000190734863,8.109999656677246,118131,6.727014064788818,2018-04-19
8,1524207600,8.239999771118164,8.130000114440918,8.14900016784668,8.220000267028809,51657,6.818256378173828,2018-04-20
9,1524466800,8.489999771118164,8.267000198364258,8.267000198364258,8.479999542236328,96473,7.033918380737305,2018-04-23
10,1524553200,8.75,8.5,8.5,8.710000038146973,111742,7.224697589874268,2018-04-24
11,1524639600,8.850000381469727,8.5,8.711000442504883,8.59000015258789,29966,7.125161647796631,2018-04-25
12,1524726000,8.798999786376953,8.399999618530273,8.699999809265137,8.550999641418457,18946,7.092811584472656,2018-04-26
13,1524812400,8.649999618530273,8.508999824523926,8.550999641418457,8.649999618530273,29443,7.174928188323975,2018-04-27
14,1525071600,8.699999809265137,8.5,8.651000022888184,8.668000221252441,12343,7.189859867095947,2018-04-30
15,1525244400,8.6899995803833,8.399999618530273,8.6899995803833,8.5,15475,7.050508499145508,2018-05-02
16,1525330800,8.6899995803833,8.5,8.670000076293945,8.501999855041504,231032,7.0521674156188965,2018-05-03
17,1525417200,8.699999809265137,8.548999786376953,8.670999526977539,8.6899995803833,75642,7.2081074714660645,2018-05-04
18,1525676400,8.989999771118164,8.6899995803833,8.699999809265137,8.9399995803833,50678,7.4154744148254395,2018-05-07
19,1525762800,9.069999694824219,8.890000343322754,8.949999809265137,8.899999618530273,55880,7.382296085357666,2018-05-08
20,1525849200,9.229999542236328,9.0,9.0,9.050000190734863,37316,7.506718158721924,2018-05-09
21,1526022000,9.5,9.170000076293945,9.24899959564209,9.390000343322754,35447,7.788738250732422,2018-05-11
22,1526281200,9.449999809265137,9.329999923706055,9.390000343322754,9.449999809265137,26214,7.83850622177124,2018-05-14
23,1526367600,9.449000358581543,9.25,9.401000022888184,9.25,76610,7.672612190246582,2018-05-15
24,1526454000,9.399999618530273,9.20199966430664,9.35099983215332,9.300000190734863,18674,7.714085578918457,2018-05-16
25,1526540400,9.39900016784668,9.01200008392334,9.39900016784668,9.149999618530273,32267,7.589663982391357,2018-05-17
26,1526626800,9.151000022888184,8.899999618530273,9.151000022888184,9.0,42387,7.465243816375732,2018-05-18
27,1526886000,9.107999801635742,8.930000305175781,9.00100040435791,9.029999732971191,18417,7.490128517150879,2018-05-21
28,1526972400,9.050000190734863,9.0,9.031000137329102,9.039999961853027,19876,7.498423099517822,2018-05-22
29,1527058800,9.119999885559082,9.0,9.0600004196167,9.0,31564,7.465243816375732,2018-05-23
30,1527145200,9.100000381469727,9.0,9.098999977111816,9.01099967956543,11080,7.474367618560791,2018-05-24
31,1527231600,9.0600004196167,9.0,9.01099967956543,9.020000457763672,9135,7.481833457946777,2018-05-25
32,1527490800,9.02299976348877,8.89900016784668,9.02299976348877,8.9399995803833,18987,7.4154744148254395,2018-05-28
33,1527577200,8.949999809265137,8.616000175476074,8.949999809265137,8.670000076293945,78248,7.191518783569336,2018-05-29
34,1527663600,8.729999542236328,8.600000381469727,8.670000076293945,8.6899995803833,281456,7.2081074714660645,2018-05-30
35,1527750000,8.949000358581543,8.699999809265137,8.701000213623047,8.725000381469727,38392,7.237139701843262,2018-05-31
36,1527836400,8.904000282287598,8.699999809265137,8.753999710083008,8.824999809265137,15821,7.320086479187012,2018-06-01
37,1528095600,9.005999565124512,8.800000190734863,8.821000099182129,8.899999618530273,15682,7.382296085357666,2018-06-04
38,1528182000,8.99899959564209,8.899999618530273,8.989999771118164,8.982999801635742,11531,7.45114278793335,2018-06-05
39,1528268400,9.0,8.75,8.984000205993652,8.765000343322754,14056,7.270318031311035,2018-06-06
40,1528354800,8.880000114440918,8.765000343322754,8.782999992370605,8.779999732971191,10980,7.282760143280029,2018-06-07
41,1528441200,8.848999977111816,8.720999717712402,8.800999641418457,8.739999771118164,16176,7.249581813812256,2018-06-08
42,1528700400,8.868000030517578,8.670000076293945,8.868000030517578,8.699999809265137,15664,7.216402053833008,2018-06-11
43,1528786800,8.734000205993652,8.65999984741211,8.680999755859375,8.734000205993652,15501,7.24460506439209,2018-06-12
44,1528873200,8.75,8.680000305175781,8.734999656677246,8.697999954223633,34671,7.214743614196777,2018-06-13
45,1528959600,8.800000190734863,8.720000267028809,8.79699993133545,8.765999794006348,11480,7.27114725112915,2018-06-14
46,1529046000,8.84000015258789,8.6899995803833,8.800000190734863,8.729999542236328,29692,7.241286754608154,2018-06-15
