date,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,netIncome,sellingGeneralAdministrative,grossProfit,ebit,operatingIncome,otherOperatingExpenses,interestExpense,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,intangibleAssets,capitalSurplus,totalLiab,totalStockholderEquity,minorityInterest.1,deferredLongTermLiab,otherCurrentLiab,totalAssets,commonStock,otherCurrentAssets,retainedEarnings,otherLiab,goodWill,treasuryStock,otherAssets,cash,totalCurrentLiabilities,deferredLongTermAssetCharges,shortLongTermDebt,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,issuanceOfStock,netIncome.1,changeInCash,effectOfExchangeRate,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,repurchaseOfStock,company
2020-12-31,,,15895000,110000.0,12728000,3172000.0,44927000,17578000,17578000,16221000.0,-3210000.0,,,,3215000,160082000,142504000,115155000,-1683000,118000.0,12680000,12728000,5681000.0,,154648000.0,66770000.0,110000.0,,17156000.0,221528000.0,3000.0,740000.0,11370000.0,1996000.0,118081000.0,55397000.0,303000.0,15463000.0,60098000.0,304000.0,3318000.0,55397000.0,34174000.0,61607000.0,1682000.0,-56992000.0,,45404000.0,68728000.0,,4955000.0,-24000.0,5117000,-24135000,5457000.0,4987000.0,,3761000.0,12728000,5117000,137000.0,24128000,7956000.0,,-2618000.0,,-700000.0,,-973000.0,-3133000.0,-1613000.0,SITOWS.HE
2019-12-31,,,8376000,291000.0,6858000,2240000.0,37926000,10627000,10627000,16385000.0,-2664000.0,,,,506000,143016000,132389000,105090000,-2251000,-1012000.0,7870000,6858000,3961000.0,,131063000.0,57078000.0,291000.0,,18173000.0,188432000.0,3000.0,-1000.0,2343000.0,1258000.0,101733000.0,54732000.0,1401000.0,10346000.0,52626000.0,1401000.0,3383000.0,54732000.0,27561000.0,52524000.0,1252000.0,-48616000.0,,37326000.0,57625000.0,,5494000.0,73000.0,2011000,-25087000,7161000.0,11683000.0,,7861000.0,6858000,1066000,26000.0,14444000,9399000.0,,-906000.0,,-2194000.0,-1000.0,-1630000.0,-2601000.0,-2432000.0,SITOWS.HE
2018-12-31,,,11126000,164000.0,3033000,1734000.0,32876000,12440000,12440000,12518000.0,-1906000.0,,,,1613000,125693000,113253000,92817000,-1314000,-6480000.0,9513000,3033000,1879000.0,,97198000.0,45634000.0,164000.0,,10822000.0,142996000.0,3000.0,,-1118000.0,213000.0,79139000.0,46749000.0,182000.0,9280000.0,46079000.0,181000.0,8018000.0,46749000.0,17566000.0,43407000.0,823000.0,-35384000.0,,30731000.0,40642000.0,,3390000.0,-32000.0,102000,-11969000,8550000.0,9063000.0,,2491000.0,3033000,7599000,26000.0,10505000,6184000.0,1000.0,-460000.0,,-1259000.0,-1000.0,2445000.0,-1786000.0,-1518000.0,SITOWS.HE
2017-12-31,,,804744,164000.0,-833406,1734000.0,27229193,2925046,2925046,15693727.0,-2370471.0,,,,1658145,94927091,92002045,67697898,-2120302,-6480000.0,-853401,-833406,1922820.0,,64044876.0,41769890.0,,,30428214.0,105814762.0,2500.0,1917643.0,-2500628.0,22351.0,67518228.0,44268018.0,404.0,1680892.0,30428214.0,,,44268018.0,2264449.0,32031300.0,2077561.0,-27671158.0,,27969153.0,33594311.0,,,-32000.0,0,-45573000,19589000.0,40686000.0,-3768000.0,21241000.0,-833406,-1118000,26000.0,3770000,8610421100.0,147000.0,-124000.0,,-1259000.0,-1000.0,-8602049693.0,-3111000.0,-20000.0,SITOWS.HE
2020-12-31,,,14834000,,13424000,57778000.0,184923000,19724000,19724000,78361000.0,-4448000.0,,,,1410000,500741000,481017000,315818000,-4890000,,13424000,12018000,9037000.0,4351000.0,270603000.0,113497000.0,,,16389000.0,384100000.0,17692000.0,2129000.0,82860000.0,4470000.0,46245000.0,8594000.0,498000.0,32303000.0,109798000.0,441000.0,31732000.0,9514000.0,189194000.0,137883000.0,1243000.0,58215000.0,,61081000.0,149137000.0,42370000.0,32065000.0,,4188000,-8993000,-31092000.0,-44821000.0,,20000000.0,13424000,8637000,-2514000.0,64965000,29060000.0,2647000.0,-8459000.0,9938000.0,8845000.0,-270000.0,-490000.0,-7197000.0,-25000000.0,ASPO.HE
2019-12-31,,,18248000,,16118000,61216000.0,198619000,20705000,20705000,88073000.0,-4628000.0,,,,2130000,587689000,566984000,389070000,-2457000,,16118000,14768000,7943000.0,4351000.0,287839000.0,122069000.0,,,14538000.0,409908000.0,17692000.0,2118000.0,79499000.0,4849000.0,43301000.0,20527000.0,413000.0,23667000.0,132439000.0,382000.0,58155000.0,22215000.0,201678000.0,154965000.0,1608000.0,70825000.0,,73286000.0,141782000.0,55894000.0,33085000.0,,-14773000,-7359000,-26543000.0,-41924000.0,,20000000.0,16118000,4333000,1064000.0,52552000,28625000.0,59000.0,-15381000.0,18453000.0,5634000.0,-270000.0,-1505000.0,-5402000.0,-25000000.0,ASPO.HE
2018-12-31,,,16435000,,14184000,43247000.0,158753000,23550000,23550000,80272000.0,-3996000.0,,,,2251000,540935000,517385000,382182000,-7115000,,14184000,12834000,8845000.0,4351000.0,283072000.0,116649000.0,,,16181000.0,399721000.0,17692000.0,2013000.0,78600000.0,7358000.0,43011000.0,16006000.0,2683000.0,19333000.0,104727000.0,2391000.0,28151000.0,17744000.0,175053000.0,168447000.0,1682000.0,64793000.0,,75806000.0,170287000.0,71295000.0,45520000.0,,0,-55085000,49916000.0,34942000.0,4438000.0,20000000.0,14184000,-590000,-720000.0,20273000,11684000.0,1000.0,-14974000.0,-10645000.0,-4530000.0,-270000.0,5142000.0,-43054000.0,-25000000.0,ASPO.HE
2017-12-31,,,21054000,,19408000,49296000.0,131806000,22367000,22367000,48274000.0,-3208000.0,,,,1646000,502360000,479993000,370554000,-1313000,,19408000,17248000,7876000.0,4351000.0,208828000.0,112267000.0,,,16273000.0,321095000.0,17692000.0,2168000.0,79582000.0,3822000.0,42013000.0,10642000.0,3910000.0,19923000.0,95489000.0,3267000.0,26422000.0,12811000.0,119918000.0,147208000.0,170000.0,62378000.0,,64196000.0,108540000.0,60921000.0,37161000.0,198000.0,0,-16560000,11414000.0,-3127000.0,2495000.0,20000000.0,19408000,-2704000,-451000.0,17434000,11869000.0,2000.0,-14541000.0,-6330000.0,-8808000.0,-270000.0,-1200000.0,-17653000.0,-25000000.0,ASPO.HE
2020-12-31,,,6700000,5200000.0,2500000,67500000.0,130200000,15300000,15300000,33900000.0,-1900000.0,,,,3200000,261700000,246400000,131500000,-8600000,,3500000,1700000,24200000.0,16700000.0,129900000.0,137800000.0,5200000.0,,5700000.0,272900000.0,3600000.0,300000.0,111400000.0,8600000.0,47000000.0,6100000.0,16600000.0,27900000.0,60500000.0,7800000.0,10800000.0,11000000.0,31700000.0,149800000.0,3600000.0,66600000.0,,49300000.0,52800000.0,68800000.0,13300000.0,,0,-3800000,-18700000.0,-20000000.0,5800000.0,,2500000,15700000,-3100000.0,42500000,13500000.0,,,20800000.0,-6100000.0,,6000000.0,-4600000.0,-1300000.0,RAP1V.HE
2019-12-31,,,9800000,4600000.0,4400000,70300000.0,138700000,15000000,15000000,40800000.0,-2900000.0,,,,5800000,275700000,260700000,137000000,-5200000,,4000000,3800000,26400000.0,16700000.0,138000000.0,146900000.0,4600000.0,,4000000.0,289500000.0,3600000.0,300000.0,109200000.0,8400000.0,49100000.0,17400000.0,13900000.0,12300000.0,74500000.0,4600000.0,5800000.0,22300000.0,39000000.0,156700000.0,4400000.0,71400000.0,,48600000.0,46100000.0,92600000.0,10900000.0,-4400000.0,0,-14600000,-8900000.0,-13200000.0,-3600000.0,700000.0,4400000,-1100000,800000.0,25900000,12600000.0,-7800000.0,-2300000.0,11200000.0,3900000.0,-1100000.0,-2600000.0,-5100000.0,-1600000.0,RAP1V.HE
2018-12-31,,,12700000,5100000.0,6100000,75700000.0,135400000,16000000,16000000,37000000.0,-1800000.0,,,,6200000,262700000,246700000,127300000,-3300000,,6500000,5000000,26000000.0,16700000.0,130000000.0,142000000.0,5100000.0,,4100000.0,277100000.0,3600000.0,900000.0,108600000.0,8100000.0,48500000.0,13100000.0,6400000.0,13400000.0,111800000.0,5300000.0,26500000.0,18700000.0,28600000.0,167300000.0,300000.0,67500000.0,,51100000.0,10100000.0,99100000.0,16000000.0,-4400000.0,0,-4700000,5600000.0,800000.0,1900000.0,700000.0,6100000,3100000,400000.0,6700000,6500000.0,-7800000.0,-1500000.0,-9000000.0,-4000000.0,-2000000.0,5200000.0,-5600000.0,-1300000.0,RAP1V.HE
2017-12-31,,,5700000,6900000.0,2400000,74000000.0,130300000,10700000,10700000,38700000.0,-2000000.0,,,,3300000,253600000,242900000,123300000,-5000000,,2400000,1800000,25600000.0,16700000.0,123000000.0,135700000.0,6900000.0,,3700000.0,265600000.0,3600000.0,-100000.0,104700000.0,9400000.0,47700000.0,10700000.0,7600000.0,10300000.0,79000000.0,6500000.0,5200000.0,16300000.0,31900000.0,152400000.0,400000.0,62400000.0,,46800000.0,34600000.0,92500000.0,15400000.0,-4400000.0,0,-4900000,-51200000.0,-33300000.0,2300000.0,24900000.0,2400000,-23500000,-4400000.0,19100000,6900000.0,100000.0,-3800000.0,8400000.0,1000000.0,-3200000.0,-1900000.0,-5100000.0,-1300000.0,RAP1V.HE
2020-12-31,,,17548000,-1134000.0,13012000,34829000.0,62932000,20990000,20990000,4611000.0,-3415000.0,,,,4447000,68962000,47972000,6030000,-3442000,,13101000,13012000,1679000.0,,134781000.0,134343000.0,-1134000.0,,144000.0,267990000.0,125000.0,5357000.0,99356000.0,50156000.0,5097000.0,34862000.0,170171000.0,,18431000.0,1611000.0,,34862000.0,2944000.0,77353000.0,10746000.0,127567000.0,,50025000.0,64715000.0,,1403000.0,-14891000.0,0,-18897000,-11000000.0,-15848000.0,2560000.0,,13012000,-3315000,,31429000,1567000.0,,-4529000.0,,8680000.0,-319000.0,4675000.0,-1256000.0,,TAALA.HE
2019-12-31,,,16458000,-182000.0,11078000,34483000.0,61359000,20195000,20195000,4018000.0,-3142000.0,,,,4979000,66760000,46565000,5401000,-3737000,,11479000,11078000,1434000.0,,143972000.0,125910000.0,-182000.0,,160000.0,269700000.0,125000.0,7666000.0,90670000.0,47925000.0,5097000.0,35115000.0,171350000.0,,17956000.0,2233000.0,,35115000.0,4435000.0,79463000.0,7921000.0,119379000.0,,62565000.0,75629000.0,,1616000.0,-9895000.0,0,-11546000,14000000.0,5822000.0,8936000.0,,11078000,2969000,,8693000,1685000.0,1000.0,-8492000.0,,-15654000.0,314000.0,1670000.0,-1038000.0,,TAALA.HE
2018-12-31,,,23896000,1662000.0,21626000,32552000.0,66137000,27003000,27003000,5401000.0,-2943000.0,,,,2258000,71911000,44908000,5774000,-3107000,,21638000,21626000,1479000.0,,115628000.0,120719000.0,1662000.0,,451000.0,238009000.0,125000.0,12007000.0,87173000.0,37958000.0,5097000.0,33421000.0,152001000.0,,15859000.0,2322000.0,,33421000.0,692000.0,72600000.0,6140000.0,114143000.0,,48169000.0,61811000.0,,1596000.0,5235000.0,0,-6059000,-1000000.0,-7461000.0,-4419000.0,,21626000,-8434000,,5087000,288000.0,1000.0,-7359000.0,,-12879000.0,898000.0,-422000.0,-1376000.0,,TAALA.HE
2017-12-31,,,27612000,384000.0,21447000,38490000.0,74536000,30161000,30161000,4569000.0,-3133000.0,,,,5824000,80927000,50766000,6391000,1218000,,21788000,21447000,1577000.0,,123238000.0,105700000.0,384000.0,,131000.0,229322000.0,125000.0,2697000.0,74041000.0,36438000.0,627000.0,31534000.0,134189000.0,,24060000.0,1113000.0,,31534000.0,361000.0,79549000.0,13019000.0,103496000.0,,56382000.0,62740000.0,,723000.0,-27426000.0,0,-31511000,-11000000.0,-17864000.0,13084000.0,,21447000,-20581000,,28794000,216000.0,1000.0,-6202000.0,,-6149000.0,-662000.0,-904000.0,-870000.0,,TAALA.HE
2020-12-31,,,13786000,5230000.0,8720000,9600000.0,96470000,17988000,17988000,34653000.0,-4028000.0,,,,4845000,508682000,490694000,412212000,-4202000,,8941000,8720000,12957000.0,,327147000.0,109761000.0,5230000.0,3291000.0,9170000.0,442138000.0,80000.0,6783000.0,-6839000.0,7025000.0,173607000.0,116520000.0,14239000.0,13306000.0,132124000.0,5355000.0,1415000.0,116520000.0,146828000.0,94364000.0,143000.0,-76803000.0,,69300000.0,92523000.0,3400000.0,45262000.0,20000.0,0,-4406000,-32780000.0,-56477000.0,-1830000.0,,8720000,-13697000,,47185000,33305000.0,9000.0,-212000.0,,,-22793000.0,6066000.0,-9878000.0,-692000.0,PIHLIS.HE
2019-12-31,,,6264000,4965000.0,3365000,9282000.0,96417000,16791000,16791000,39217000.0,-3636000.0,,,,1784000,518596000,501805000,422179000,-10527000,,4480000,3365000,14806000.0,,332362000.0,101119000.0,4965000.0,3835000.0,17511000.0,438446000.0,80000.0,3735000.0,-15481000.0,7198000.0,173607000.0,116520000.0,12259000.0,27004000.0,124898000.0,6006000.0,1193000.0,116520000.0,161346000.0,76258000.0,170000.0,-87294000.0,,41745000.0,103862000.0,2322000.0,18573000.0,-1000.0,0,-19452000,-14940000.0,-26699000.0,-6227000.0,,3365000,-9312000,,36840000,30337000.0,11000.0,-6653000.0,,,-5106000.0,8575000.0,-15406000.0,-692000.0,PIHLIS.HE
2018-12-31,,,9471000,9171000.0,3475000,8408000.0,90180000,14519000,14519000,35786000.0,-3377000.0,,,,2717000,487764000,473245000,397584000,-5048000,,6754000,3475000,18806000.0,,306443000.0,121150000.0,9171000.0,3863000.0,15005000.0,436764000.0,80000.0,-1000.0,4551000.0,9258000.0,169927000.0,116519000.0,9971000.0,36316000.0,100840000.0,4063000.0,1493000.0,116519000.0,159251000.0,78647000.0,162000.0,-67583000.0,,39878000.0,94347000.0,2454000.0,18789000.0,12000.0,0,-60070000,33078000.0,18076000.0,1643000.0,,3475000,-759000,,41235000,30940000.0,11000.0,-5034000.0,,,-9968000.0,4650000.0,-19589000.0,-692000.0,PIHLIS.HE
2017-12-31,,,17449000,5563000.0,9515000,12960000.0,73034000,19520000,19520000,26474000.0,-1452000.0,,,,3381000,423984000,404464000,350950000,-2071000,,14068000,9515000,13488000.0,,147725000.0,100293000.0,5563000.0,2997000.0,15695000.0,253581000.0,80000.0,2698000.0,12268000.0,9419000.0,103893000.0,87945000.0,6909000.0,37074000.0,73448000.0,2224000.0,2209000.0,87945000.0,61917000.0,64261000.0,3113000.0,-17088000.0,,21079000.0,35307000.0,2169000.0,12573000.0,-55000.0,0,-18549000,4876000.0,-6855000.0,1643000.0,,9515000,9537000,,34941000,13767000.0,102000.0,-5886000.0,,,-5845000.0,11345000.0,-10140000.0,-692000.0,PIHLIS.HE
2020-12-31,,,1644000,,2181000,870000.0,25054000,2047000,2047000,10737000.0,-321000.0,,,,-537000,78727000,76680000,53673000,-403000,,2181000,2181000,48953000.0,,43786000.0,114247000.0,,,6249000.0,158033000.0,12941000.0,,74478000.0,554000.0,5807000.0,26828000.0,7168000.0,18968000.0,21841000.0,5961000.0,,26828000.0,22810000.0,71676000.0,1619000.0,59487000.0,,24033000.0,20000000.0,20939000.0,6028000.0,,0,-15925000,-1475000.0,-1475000.0,1139000.0,,2181000,-10497000,,6903000,5255000.0,,,-2395000.0,-5503000.0,,81000.0,-1388000.0,,BITTI.HE
2019-12-31,,,5911000,,7644000,863000.0,26707000,6184000,6184000,11661000.0,-225000.0,,,,-1733000,75386000,69202000,48679000,-273000,,7644000,7644000,41803000.0,,41923000.0,112327000.0,,,5193000.0,154250000.0,12941000.0,,72321000.0,711000.0,5825000.0,27065000.0,6826000.0,29479000.0,19861000.0,5473000.0,,27065000.0,24238000.0,73785000.0,1773000.0,64699000.0,,18773000.0,20000000.0,18219000.0,4747000.0,-182000.0,0,-18578000,18556000.0,13202000.0,-1572000.0,,7644000,4273000,,9649000,4882000.0,-1000.0,-5354000.0,-3545000.0,870000.0,,-1747000.0,-2277000.0,,BITTI.HE
2018-12-31,,,2709000,,4024000,1386000.0,23246000,2739000,2739000,14471000.0,-98000.0,,,,-1315000,63177000,60438000,39931000,-30000,,4024000,4024000,29691000.0,,22369000.0,110035000.0,,,6606000.0,132404000.0,12941000.0,,70058000.0,1090000.0,5821000.0,27036000.0,5325000.0,9305000.0,20510000.0,3747000.0,700000.0,27036000.0,23448000.0,66527000.0,1592000.0,74523000.0,,18848000.0,,14585000.0,5707000.0,-208000.0,0,-19832000,-949000.0,-11657000.0,-175000.0,,4024000,-32038000,,-548000,4275000.0,100000.0,-10700000.0,-3909000.0,-4284000.0,-100000.0,-850000.0,-3697000.0,,BITTI.HE
2017-12-31,,,-5826000,,-3108000,2886000.0,13334000,-6243000,-6243000,12789000.0,-87000.0,,,,-1065000,52318000,58561000,38984000,417000,1653000.0,-4761000,-3108000,14951000.0,,21709000.0,116678000.0,,,4260000.0,138387000.0,12941000.0,,76753000.0,1055000.0,5820000.0,26984000.0,2672000.0,6518000.0,20170000.0,2463000.0,5000.0,26984000.0,21946000.0,91644000.0,1354000.0,95907000.0,,15866000.0,,10574000.0,9162000.0,-728000.0,0,-18549000,-2702000.0,-13410000.0,2773000.0,,-3108000,-32003000,,-45000,3563000.0,-1000.0,-1784667.0,-6363000.0,5598000.0,-100000.0,-2847000.0,-11408000.0,,BITTI.HE
2020-12-31,,,12300000,20300000.0,1200000,317300000.0,525900000,14800000,14800000,129900000.0,-10300000.0,,,,7500000,1781000000,1766200000,1255100000,-2500000,,4800000,-800000,76200000.0,72900000.0,646800000.0,308800000.0,20300000.0,,25200000.0,975900000.0,66800000.0,-100000.0,-66400000.0,69100000.0,71800000.0,235500000.0,67700000.0,46800000.0,328500000.0,40900000.0,16400000.0,240300000.0,438200000.0,288200000.0,33800000.0,160800000.0,,116500000.0,222800000.0,119000000.0,117600000.0,,0,-85100000,32700000.0,30000000.0,-7900000.0,,1200000,9200000,600000.0,63700000,63900000.0,,,,,-600000.0,6500000.0,-83600000.0,-2100000.0,HKSAV.HE
2019-12-31,,,-34600000,17200000.0,-39900000,310700000.0,492100000,-2200000,-2200000,116300000.0,-10700000.0,,,,3000000,1744400000,1746600000,1252300000,-32400000,,-37600000,-41900000,65800000.0,72900000.0,610500000.0,307900000.0,17200000.0,,21400000.0,935600000.0,66800000.0,300000.0,-66200000.0,67100000.0,70700000.0,234400000.0,66500000.0,37500000.0,280700000.0,43400000.0,5900000.0,239200000.0,419500000.0,280600000.0,32500000.0,171400000.0,,118500000.0,226200000.0,115500000.0,128100000.0,,0,-31600000,-52000000.0,-18800000.0,1100000.0,43700000.0,-39900000,8100000,-800000.0,59200000,67200000.0,,,,,-3700000.0,30800000.0,-31800000.0,-6800000.0,HKSAV.HE
2018-12-31,,,-58500000,15400000.0,-53000000,317400000.0,462900000,-46800000,-46800000,125500000.0,-10900000.0,,,,-7200000,1715400000,1762200000,1252500000,-11700000,,-51300000,-53900000,66300000.0,72900000.0,651600000.0,309500000.0,15400000.0,,17800000.0,976500000.0,66800000.0,100000.0,-17200000.0,63400000.0,71200000.0,187000000.0,70800000.0,29400000.0,309900000.0,43300000.0,41500000.0,187000000.0,453500000.0,281700000.0,33000000.0,172000000.0,,123900000.0,241500000.0,121400000.0,136500000.0,,0,-89800000,48300000.0,82600000.0,-26400000.0,39800000.0,-53000000,-21400000,100000.0,-14300000,66800000.0,-11200000.0,-4900000.0,,,-600000.0,-1700000.0,-81000000.0,-6800000.0,HKSAV.HE
2017-12-31,,,-45500000,14400000.0,-42500000,336400000.0,497400000,-18700000,-18700000,124500000.0,-6600000.0,,,,-6000000,1808100000,1826800000,1310700000,-26800000,,-39500000,-42500000,64800000.0,72900000.0,601700000.0,336600000.0,14400000.0,,22200000.0,952700000.0,66800000.0,100000.0,50100000.0,58700000.0,72400000.0,146800000.0,65900000.0,50900000.0,297900000.0,33200000.0,14100000.0,146800000.0,428300000.0,286400000.0,34900000.0,199400000.0,,112000000.0,245100000.0,111800000.0,187600000.0,,0,-104000000,115500000.0,101900000.0,22800000.0,39800000.0,-42500000,44200000,600000.0,45700000,55200000.0,-11200000.0,-8600000.0,,,-5000000.0,10200000.0,-108700000.0,-6800000.0,HKSAV.HE
2020-12-31,,,13457000,,10627000,1112000.0,33195000,14102000,14102000,11915000.0,-414000.0,,,,2830000,139049000,124947000,105854000,-645000,,10627000,10627000,6332000.0,,60341000.0,60737000.0,,,10384000.0,121078000.0,2088000.0,28000.0,11707000.0,3116000.0,61478000.0,46942000.0,515000.0,16410000.0,41942000.0,513000.0,8226000.0,46942000.0,10259000.0,42010000.0,484000.0,-7073000.0,,23665000.0,8626000.0,,4860000.0,,939000,-4789000,-5345000.0,-8317000.0,-1683000.0,,10627000,10572000,90000.0,23589000,5959000.0,10000.0,-2672000.0,,1875000.0,1000.0,5765000.0,-1268000.0,-301000.0,DIGIA.HE
